PA14_32420	1	PA14_06750	8.0518e-08
PA14_70420	-1	PA14_70490	8.0655e-08
PA14_53820	1	PA14_01770	8.0679e-08
PA14_30580	1	PA14_36450	8.0816e-08
PA14_53820	-1	PA14_39350	8.0979e-08
PA14_59780	-1	PA14_28930	8.1022e-08
PA14_66320	-1	PA14_08990	8.1219e-08
PA14_52070	1	PA14_60700	8.1373e-08
nalC	-1	PA14_16300	8.1373e-08
PA14_04390	1	PA14_52800	8.1383e-08
PA14_32700	-1	PA14_08160	8.1396e-08
PA14_40040	-1	PA14_08820	8.1466e-08
nalC	1	PA14_09520	8.1629e-08
nalC	1	PA14_43340	8.1629e-08
nalC	-1	PA14_41830	8.1629e-08
PA14_41570	1	PA14_07090	8.1658e-08
PA14_65280	-1	PA14_24490	8.1758e-08
PA14_69980	1	PA14_01540	8.19e-08
PA14_45890	-1	PA14_44060	8.1993e-08
PA14_53820	1	PA14_11480	8.2035e-08
PA14_51880	1	PA14_00630	8.2068e-08
PA14_70480	-1	PA14_73410	8.2152e-08
PA14_01470	1	PA14_15500	8.2334e-08
anr	1	PA14_09480	8.257e-08
PA14_50200	1	PA14_16990	8.2578e-08
lasR	1	PA14_36780	8.2587e-08
lasR	1	PA14_48540	8.2587e-08
lasR	-1	PA14_72630	8.2587e-08
PA14_65410	1	PA14_19680	8.267e-08
PA14_61680	-1	PA14_08740	8.2757e-08
PA14_59800	1	PA14_16150	8.2802e-08
PA14_73370	-1	PA14_60230	8.297e-08
roxS	1	PA14_21460	8.3007e-08
PA14_52570	-1	PA14_21460	8.3122e-08
PA14_52570	-1	PA14_43020	8.3122e-08
PA14_53820	-1	PA14_52370	8.3195e-08
PA14_37820	-1	PA14_49310	8.3225e-08
PA14_65320	-1	PA14_28690	8.3368e-08
mvaT	-1	PA14_49990	8.3667e-08
PA14_20780	1	PA14_46770	8.4235e-08
PA14_30580	-1	PA14_15990	8.4687e-08
PA14_72690	-1	PA14_35850	8.4773e-08
PA14_66880	1	PA14_21460	8.5069e-08
PA14_72400	-1	PA14_60820	8.512e-08
PA14_40060	-1	PA14_11490	8.5291e-08
PA14_03370	-1	PA14_50590	8.5423e-08
PA14_40030	-1	PA14_08310	8.5488e-08
PA14_30580	1	PA14_36630	8.552e-08
PA14_26590	-1	tpbA	8.5541e-08
PA14_61680	1	PA14_42480	8.5551e-08
PA14_30580	-1	tpbA	8.5596e-08
PA14_30580	-1	PA14_25620	8.5596e-08
flgM	1	PA14_59920	8.5626e-08
mvaT	1	PA14_72840	8.5635e-08
PA14_38410	-1	PA14_45300	8.578e-08
PA14_46840	-1	PA14_71650	8.5853e-08
PA14_66880	1	PA14_18430	8.5977e-08
PA14_62900	1	PA14_08010	8.6002e-08
PA14_62900	1	PA14_08190	8.6002e-08
PA14_27950	-1	PA14_42620	8.6171e-08
flgM	-1	PA14_50450	8.6325e-08
PA14_25100	1	PA14_02200	8.6338e-08
PA14_62490	1	PA14_36670	8.6607e-08
PA14_72400	-1	PA14_08220	8.6651e-08
PA14_30210	-1	PA14_02150	8.6704e-08
PA14_30580	1	PA14_36650	8.6971e-08
PA14_06330	1	PA14_15450	8.6983e-08
PA14_07170	-1	PA14_09230	8.7033e-08
PA14_72400	-1	anr	8.7137e-08
PA14_65540	1	PA14_21460	8.7176e-08
PA14_30580	1	PA14_36740	8.7451e-08
PA14_30580	1	PA14_36570	8.7467e-08
PA14_53820	-1	PA14_40860	8.7764e-08
roxS	1	PA14_03210	8.7809e-08
PA14_41240	1	PA14_28690	8.7815e-08
roxS	-1	PA14_34370	8.7956e-08
PA14_67500	1	PA14_31160	8.8109e-08
PA14_30210	-1	PA14_42430	8.8159e-08
PA14_57140	-1	PA14_32690	8.8313e-08
PA14_61680	1	PA14_68140	8.8316e-08
PA14_62490	-1	PA14_08940	8.8441e-08
gacS	-1	PA14_17070	8.8508e-08
PA14_72720	1	PA14_15400	8.8701e-08
PA14_61680	1	PA14_25980	8.8731e-08
PA14_62490	-1	PA14_27500	8.8881e-08
PA14_32420	1	PA14_09680	8.8965e-08
PA14_30580	-1	PA14_61990	8.9002e-08
cysB	-1	PA14_03670	8.9143e-08
PA14_51440	1	PA14_05600	8.9356e-08
PA14_51440	-1	PA14_22910	8.9356e-08
lasR	1	PA14_34000	8.9432e-08
PA14_66320	-1	PA14_02150	8.9444e-08
pmrA	1	PA14_19370	8.946e-08
PA14_15610	-1	PA14_51600	8.9538e-08
PA14_65540	1	PA14_72200	8.9595e-08
PA14_53820	-1	PA14_67630	8.9596e-08
PA14_52570	1	PA14_06830	8.9601e-08
PA14_45890	-1	PA14_30050	8.9633e-08
PA14_69980	1	PA14_42480	8.9661e-08
PA14_72400	1	PA14_72200	8.9687e-08
PA14_61010	1	PA14_24400	8.9811e-08
PA14_32420	-1	PA14_50810	8.9828e-08
PA14_72690	-1	PA14_35740	9.0108e-08
PA14_66880	1	PA14_72690	9.0165e-08
PA14_23090	1	PA14_15380	9.0233e-08
PA14_62490	-1	PA14_65560	9.0352e-08
PA14_63280	-1	PA14_28970	9.0374e-08
PA14_61840	-1	PA14_71590	9.0466e-08
PA14_61680	1	PA14_71990	9.0516e-08
PA14_73370	1	PA14_09150	9.0564e-08
PA14_61010	1	PA14_42300	9.0619e-08
PA14_68250	-1	tpbA	9.0676e-08
PA14_65320	-1	PA14_24480	9.0726e-08
PA14_51880	1	PA14_16160	9.0799e-08
PA14_49180	1	phoQ	9.0949e-08
PA14_40040	-1	PA14_38140	9.1178e-08
PA14_00400	-1	PA14_10380	9.1475e-08
PA14_32420	-1	PA14_18690	9.1508e-08
PA14_63280	1	PA14_32670	9.16e-08
PA14_62490	-1	PA14_53900	9.1679e-08
PA14_16140	-1	PA14_22480	9.1905e-08
PA14_04890	1	PA14_21460	9.1932e-08
PA14_04780	-1	PA14_04100	9.1966e-08
PA14_64180	1	PA14_53820	9.2074e-08
PA14_66880	1	PA14_72200	9.2125e-08
fleQ	1	PA14_55850	9.2168e-08
PA14_29740	1	PA14_15450	9.2329e-08
PA14_69620	1	PA14_72750	9.245e-08
PA14_03370	1	PA14_38780	9.2654e-08
PA14_07110	-1	PA14_22320	9.2964e-08
PA14_07110	-1	PA14_30620	9.2964e-08
PA14_70580	-1	PA14_01240	9.3053e-08
PA14_66880	-1	PA14_61190	9.3086e-08
gacS	1	PA14_05590	9.3137e-08
PA14_64470	1	PA14_27755	9.3193e-08
PA14_63920	-1	PA14_03200	9.3234e-08
lasR	-1	PA14_21600	9.3243e-08
PA14_72400	-1	PA14_67890	9.3739e-08
PA14_65410	-1	PA14_37820	9.375e-08
PA14_66880	1	PA14_04240	9.3782e-08
pprB	1	PA14_55850	9.3796e-08
cbrB	1	PA14_65630	9.4008e-08
PA14_30620	-1	PA14_22320	9.407e-08
PA14_45890	-1	PA14_24260	9.4144e-08
PA14_46840	1	PA14_70680	9.4162e-08
PA14_44370	-1	PA14_25900	9.4177e-08
PA14_44370	-1	PA14_58630	9.4177e-08
PA14_59590	1	PA14_42300	9.4235e-08
PA14_65410	1	PA14_49320	9.4587e-08
PA14_65410	-1	PA14_61400	9.4587e-08
PA14_65410	1	PA14_56590	9.4607e-08
PA14_45890	-1	PA14_37710	9.4667e-08
PA14_63280	-1	PA14_02150	9.4866e-08
PA14_07110	-1	PA14_73240	9.487e-08
PA14_15610	1	PA14_00490	9.4888e-08
PA14_04390	-1	PA14_68230	9.4963e-08
PA14_04890	-1	PA14_28930	9.5081e-08
PA14_65410	-1	PA14_25640	9.5116e-08
PA14_65410	-1	PA14_47360	9.5116e-08
PA14_39480	-1	PA14_31290	9.5139e-08
PA14_61840	-1	PA14_23110	9.5423e-08
PA14_32300	1	PA14_15470	9.5588e-08
algW	1	ampR	9.5608e-08
PA14_61680	-1	PA14_04110	9.5686e-08
PA14_61680	-1	PA14_62490	9.5686e-08
PA14_12700	1	PA14_31160	9.5796e-08
PA14_72400	1	PA14_57240	9.5947e-08
PA14_73370	-1	PA14_31060	9.6025e-08
PA14_61680	1	PA14_34510	9.6217e-08
PA14_40040	-1	PA14_25600	9.6343e-08
PA14_62490	-1	PA14_00070	9.6372e-08
PA14_45890	-1	PA14_33130	9.6534e-08
PA14_45890	-1	PA14_69770	9.6534e-08
PA14_62530	1	PA14_03450	9.6767e-08
PA14_46840	1	PA14_16820	9.6843e-08
PA14_30580	-1	PA14_14630	9.6893e-08
PA14_40040	-1	PA14_59370	9.6923e-08
fleQ	1	PA14_45400	9.6924e-08
PA14_27940	1	PA14_09400	9.7087e-08
PA14_27940	1	PA14_09490	9.7087e-08
PA14_41240	-1	PA14_49920	9.7672e-08
PA14_59590	-1	PA14_21480	9.7681e-08
nfxB	-1	bexR	9.8013e-08
PA14_49160	-1	PA14_28930	9.806e-08
PA14_65410	-1	PA14_42460	9.8071e-08
PA14_69620	1	PA14_56540	9.82e-08
PA14_69980	1	PA14_32690	9.8505e-08
pmrA	1	PA14_63120	9.8638e-08
rhlR	1	PA14_34460	9.8654e-08
PA14_62900	-1	PA14_25250	9.8732e-08
PA14_62900	1	PA14_56030	9.8956e-08
cbrB	1	PA14_09480	9.8997e-08
PA14_51880	-1	PA14_66660	9.9095e-08
PA14_30580	-1	PA14_08880	9.9104e-08
PA14_73370	-1	PA14_09080	9.9141e-08
PA14_68040	-1	PA14_52510	9.9169e-08
PA14_65320	-1	PA14_47160	9.923e-08
PA14_52180	1	PA14_02200	9.926e-08
PA14_67670	-1	PA14_02980	9.9448e-08
PA14_61010	1	PA14_25980	9.9605e-08
PA14_35050	1	PA14_15475	9.9812e-08
PA14_53820	-1	PA14_42310	9.9915e-08
PA14_38410	-1	PA14_05180	9.9915e-08
PA14_70480	-1	PA14_73240	1.0004e-07
PA14_72400	-1	PA14_05360	1.0006e-07
PA14_64470	-1	PA14_28650	1.0019e-07
pchR	-1	PA14_47180	1.002e-07
PA14_20820	1	PA14_37030	1.004e-07
algQ	-1	PA14_28910	1.009e-07
PA14_72400	-1	PA14_48040	1.0094e-07
PA14_61680	-1	PA14_73260	1.0103e-07
PA14_41220	-1	PA14_71310	1.0107e-07
PA14_72400	-1	PA14_24260	1.0111e-07
PA14_13150	1	PA14_15475	1.0111e-07
PA14_40040	-1	PA14_51530	1.0126e-07
PA14_53820	-1	PA14_63170	1.0129e-07
lasR	1	PA14_24860	1.0136e-07
PA14_64470	-1	PA14_49030	1.0148e-07
PA14_73370	-1	PA14_27500	1.0161e-07
tpbA	-1	PA14_03090	1.0162e-07
PA14_61840	-1	PA14_21440	1.0164e-07
PA14_61840	-1	PA14_42360	1.0164e-07
PA14_07500	1	PA14_07110	1.0169e-07
algQ	-1	PA14_21480	1.0185e-07
PA14_30210	1	PA14_56010	1.0189e-07
mvaT	-1	PA14_10350	1.0194e-07
mvaT	-1	PA14_42570	1.0194e-07
PA14_38410	-1	PA14_70790	1.0196e-07
sfnR	1	PA14_44700	1.0198e-07
PA14_67670	-1	PA14_17720	1.021e-07
lasR	1	PA14_63250	1.0215e-07
anr	1	PA14_39945	1.0221e-07
PA14_64470	-1	PA14_60310	1.0224e-07
mvaT	-1	PA14_29260	1.0226e-07
PA14_62490	1	PA14_24010	1.0236e-07
PA14_40050	-1	PA14_53300	1.0261e-07
PA14_53820	-1	PA14_42440	1.0268e-07
algW	1	PA14_64480	1.0268e-07
PA14_45890	-1	anr	1.0276e-07
PA14_41810	1	PA14_15380	1.0286e-07
PA14_41240	-1	PA14_09900	1.0288e-07
PA14_72690	-1	PA14_73370	1.0307e-07
PA14_68040	1	PA14_64230	1.0353e-07
PA14_39990	-1	PA14_61190	1.036e-07
PA14_39990	-1	PA14_64940	1.036e-07
algQ	-1	PA14_43070	1.0367e-07
gacS	-1	PA14_66750	1.0379e-07
PA14_30580	1	PA14_36730	1.0383e-07
PA14_38410	1	PA14_24610	1.0393e-07
PA14_30200	1	PA14_06700	1.0395e-07
lasR	-1	PA14_44360	1.0414e-07
PA14_51880	1	PA14_37030	1.0419e-07
PA14_40030	-1	PA14_60300	1.0422e-07
PA14_27950	-1	PA14_00560	1.0431e-07
PA14_65410	-1	PA14_21730	1.0443e-07
PA14_04390	-1	PA14_32985	1.0449e-07
PA14_73370	1	PA14_49260	1.0469e-07
PA14_59800	1	PA14_21470	1.048e-07
PA14_62900	1	PA14_57450	1.0483e-07
PA14_61680	-1	PA14_43690	1.0488e-07
PA14_62490	-1	PA14_05700	1.0506e-07
PA14_62170	1	PA14_49720	1.0511e-07
PA14_72400	-1	PA14_45620	1.0538e-07
flgM	1	PA14_64000	1.0544e-07
PA14_41240	1	PA14_23010	1.0555e-07
PA14_61840	-1	PA14_42300	1.0566e-07
PA14_64470	1	PA14_49720	1.0575e-07
lasR	1	PA14_05220	1.0575e-07
PA14_65540	1	PA14_33560	1.0575e-07
PA14_04780	1	PA14_68350	1.0583e-07
PA14_64470	1	PA14_72200	1.0587e-07
PA14_53820	-1	PA14_53940	1.059e-07
PA14_41240	1	PA14_68070	1.0604e-07
rhlR	1	PA14_55890	1.0607e-07
PA14_04780	1	PA14_03880	1.0617e-07
PA14_63920	-1	PA14_35820	1.0693e-07
algR	-1	PA14_01610	1.0697e-07
PA14_52570	-1	PA14_67530	1.0703e-07
PA14_73370	1	PA14_15450	1.0705e-07
PA14_07170	-1	PA14_23920	1.0706e-07
PA14_65410	-1	PA14_35340	1.072e-07
PA14_59780	-1	PA14_01540	1.0725e-07
cbrB	1	PA14_16200	1.0737e-07
PA14_66690	-1	tpbA	1.0744e-07
PA14_72400	-1	PA14_03800	1.0745e-07
PA14_05320	-1	PA14_37040	1.075e-07
vfr	1	PA14_01970	1.0767e-07
PA14_51880	-1	PA14_29575	1.0779e-07
PA14_64470	-1	PA14_46540	1.0796e-07
PA14_12690	1	PA14_02250	1.0802e-07
PA14_68040	1	PA14_40840	1.0807e-07
PA14_20230	-1	PA14_08250	1.0817e-07
PA14_65320	1	PA14_55930	1.0818e-07
PA14_44370	-1	PA14_33900	1.0828e-07
PA14_53890	1	PA14_48100	1.0833e-07
PA14_04390	1	PA14_09480	1.0837e-07
algW	-1	PA14_69560	1.0849e-07
mvaT	-1	PA14_22320	1.088e-07
vfr	1	PA14_36710	1.0884e-07
PA14_40030	-1	PA14_62100	1.0896e-07
PA14_30580	1	PA14_31360	1.0901e-07
PA14_63920	1	PA14_60820	1.0933e-07
PA14_15610	-1	PA14_10380	1.0956e-07
PA14_15610	-1	PA14_25660	1.0956e-07
PA14_61010	1	PA14_32690	1.0957e-07
PA14_41240	1	PA14_05510	1.0961e-07
PA14_61840	1	PA14_70830	1.0971e-07
PA14_07170	-1	PA14_59790	1.0992e-07
PA14_64180	-1	PA14_42300	1.1035e-07
PA14_46080	1	PA14_09500	1.1041e-07
PA14_64470	-1	PA14_20520	1.106e-07
PA14_64470	-1	PA14_44900	1.106e-07
PA14_45890	-1	PA14_65260	1.1084e-07
PA14_62490	1	PA14_32985	1.1131e-07
PA14_49440	1	PA14_24330	1.1137e-07
PA14_07170	-1	PA14_06640	1.1177e-07
flgM	-1	PA14_56190	1.1202e-07
PA14_51880	1	PA14_46600	1.1208e-07
cbrB	-1	PA14_42480	1.1209e-07
lasR	1	PA14_28170	1.1228e-07
PA14_64470	1	PA14_04250	1.1234e-07
cbrB	1	PA14_54520	1.1238e-07
PA14_60970	-1	tpbA	1.124e-07
roxS	1	PA14_02130	1.1244e-07
PA14_45890	-1	PA14_15960	1.1245e-07
ptxR	1	PA14_15590	1.1263e-07
cbrB	1	PA14_70980	1.1293e-07
PA14_13350	-1	PA14_49310	1.1299e-07
PA14_65410	1	PA14_15475	1.1302e-07
PA14_38430	1	PA14_66970	1.1308e-07
PA14_38430	-1	PA14_31690	1.1308e-07
PA14_72400	-1	PA14_10040	1.1321e-07
PA14_32700	-1	PA4704-PA4705	1.1326e-07
PA14_62490	-1	PA14_65170	1.1336e-07
PA14_38410	1	PA14_52930	1.1366e-07
PA14_72400	-1	PA14_29110	1.1378e-07
cbrB	1	PA14_70650	1.1395e-07
PA14_07170	1	PA14_31530	1.1396e-07
PA14_07170	-1	PA14_06460	1.1396e-07
PA14_65410	1	PA14_29230	1.14e-07
PA14_65410	1	PA14_70580	1.14e-07
PA14_65410	-1	PA14_52890	1.14e-07
PA14_41240	1	PA14_38350	1.1406e-07
PA14_65050	1	PA14_02130	1.1415e-07
PA14_62900	1	PA14_07210	1.1441e-07
PA14_38410	-1	PA14_35500	1.1468e-07
PA14_70480	-1	PA14_08960	1.1515e-07
pchR	1	PA14_09370	1.1515e-07
PA14_73370	-1	PA14_44380	1.1517e-07
PA14_40220	-1	PA14_52330	1.1522e-07
PA14_13410	-1	PA14_49310	1.1527e-07
PA14_20800	1	PA14_15445	1.1538e-07
mvfR	1	PA14_09400	1.1558e-07
mvfR	1	PA14_09490	1.1558e-07
PA14_62170	-1	PA14_40380	1.1566e-07
PA14_70050	-1	PA14_10380	1.1574e-07
PA14_53970	1	PA14_15490	1.1578e-07
PA14_53970	-1	PA14_26990	1.1578e-07
PA14_30200	1	PA14_06720	1.1584e-07
PA14_30200	-1	PA14_38260	1.1584e-07
PA14_09770	-1	PA14_10370	1.1604e-07
PA14_62490	1	PA14_15380	1.1605e-07
PA14_62490	1	PA14_24020	1.1633e-07
algW	1	PA14_60710	1.1663e-07
mucD	1	PA14_06680	1.1704e-07
hasR	1	bexR	1.1729e-07
PA14_19340	1	PA14_21480	1.1742e-07
PA14_69720	1	PA14_15520	1.1748e-07
PA14_62490	1	PA14_43050	1.1751e-07
PA14_51880	-1	tpbA	1.1756e-07
PA14_45890	-1	PA14_72540	1.1775e-07
PA14_40840	1	PA14_15450	1.1829e-07
PA14_72650	-1	PA14_41500	1.1837e-07
PA14_30200	1	PA14_06670	1.184e-07
PA14_30200	-1	PA14_20570	1.184e-07
PA14_27940	-1	PA14_61190	1.1843e-07
PA14_63920	1	PA14_18380	1.1844e-07
PA14_72400	1	PA14_33560	1.187e-07
PA14_32420	-1	PA14_47280	1.1871e-07
gacS	1	PA14_50880	1.188e-07
roxS	-1	PA14_66510	1.1883e-07
PA14_32420	1	PA14_42960	1.1903e-07
PA14_65410	-1	PA14_71430	1.1928e-07
PA14_72400	-1	PA14_13940	1.1954e-07
lasR	1	PA14_29120	1.1954e-07
algR	-1	PA14_34370	1.1957e-07
PA14_59590	-1	PA14_28730	1.196e-07
algZ	-1	PA14_21470	1.1983e-07
PA14_45890	1	PA14_14500	1.199e-07
PA14_65280	1	PA14_07850	1.201e-07
PA14_72400	1	PA14_42640	1.2032e-07
PA14_03360	-1	PA14_23420	1.2035e-07
PA14_51880	1	PA14_52810	1.2044e-07
PA14_32700	-1	PA14_35000	1.2061e-07
PA14_72400	-1	PA14_25770	1.2075e-07
PA14_69980	-1	PA14_60750	1.2082e-07
PA14_69980	1	PA14_42410	1.2088e-07
vfr	1	PA14_15520	1.2088e-07
PA14_59590	1	PA14_18430	1.2091e-07
PA14_64470	-1	PA14_21470	1.2106e-07
PA14_61010	-1	PA14_69510	1.2107e-07
PA14_49780	-1	PA14_17470	1.211e-07
PA14_65410	1	PA14_48610	1.2118e-07
PA14_63920	-1	PA14_47160	1.2138e-07
PA14_00430	1	PA14_15450	1.2149e-07
sfnR	1	PA14_26860	1.2157e-07
nfxB	1	PA14_46580	1.2181e-07
PA14_31890	1	PA14_15475	1.2181e-07
PA14_07500	-1	PA14_45100	1.2195e-07
PA14_62530	-1	PA14_34630	1.2212e-07
anr	1	PA14_09440	1.2259e-07
PA14_40040	-1	PA14_17470	1.226e-07
PA14_40040	-1	PA14_49520	1.226e-07
PA14_46080	1	PA14_31360	1.2317e-07
PA14_03610	1	PA14_15590	1.2326e-07
PA14_62530	1	PA14_12990	1.2333e-07
lasR	1	PA14_42150	1.2346e-07
PA14_51880	1	PA14_41990	1.2347e-07
PA14_61680	1	PA14_71960	1.2347e-07
PA14_70970	-1	tpbA	1.2362e-07
PA14_61840	-1	PA14_42630	1.2366e-07
PA14_30210	-1	PA14_41490	1.2367e-07
algR	1	PA14_07090	1.2371e-07
PA14_52870	-1	PA14_10370	1.2389e-07
PA14_65410	1	PA14_16660	1.2403e-07
PA14_29740	1	PA14_09680	1.2434e-07
PA14_31850	1	PA14_15450	1.2452e-07
gacS	-1	PA14_58180	1.2453e-07
PA14_25100	-1	PA14_25360	1.2477e-07
PA14_25100	-1	PA14_65150	1.2477e-07
PA14_25100	-1	PA14_65160	1.2477e-07
phoQ	-1	PA14_52480	1.2479e-07
lasR	-1	PA14_09180	1.2487e-07
PA14_61680	1	PA14_55880	1.2504e-07
PA14_23090	1	PA14_15490	1.2525e-07
PA14_63920	1	PA14_04240	1.2546e-07
PA14_32580	1	PA14_15450	1.2551e-07
PA14_45890	-1	PA14_45800	1.2558e-07
PA14_63920	-1	PA14_41390	1.2576e-07
PA14_73370	-1	PA4270.1	1.2588e-07
PA14_66690	1	PA14_15450	1.2615e-07
algR	1	PA14_46580	1.2623e-07
PA14_72390	1	PA14_01580	1.2631e-07
PA14_04780	-1	PA14_53820	1.2631e-07
PA14_62900	1	PA14_02230	1.2649e-07
PA14_62900	1	PA14_65050	1.2649e-07
PA14_32300	1	PA14_15400	1.265e-07
PA14_61680	1	PA14_34520	1.2675e-07
PA14_18630	1	PA14_15475	1.2693e-07
PA14_65410	-1	PA14_72220	1.2694e-07
PA14_65410	1	PA14_25040	1.2696e-07
PA14_38410	-1	PA14_69580	1.2706e-07
PA14_13150	1	PA14_15445	1.2763e-07
PA14_63280	1	PA14_72200	1.2768e-07
PA14_62530	-1	PA14_42620	1.2776e-07
PA14_64470	-1	PA14_70390	1.2786e-07
algQ	1	PA14_35050	1.2791e-07
PA14_30210	-1	PA14_24480	1.2815e-07
PA14_72400	-1	PA14_66270	1.2819e-07
PA14_65320	-1	PA14_14600	1.2824e-07
PA14_62900	1	PA14_30580	1.2825e-07
PA14_73370	1	PA14_44240	1.286e-07
PA14_65320	-1	PA14_08930	1.2868e-07
gacS	1	PA14_01360	1.2873e-07
gacS	-1	PA14_41830	1.2873e-07
PA14_65320	-1	PA14_21600	1.2875e-07
PA14_38410	-1	PA14_67930	1.2879e-07
PA14_44370	1	PA14_15470	1.2893e-07
PA14_61010	-1	PA14_41240	1.2911e-07
PA14_58670	-1	PA14_02980	1.2941e-07
PA14_49160	1	PA14_49720	1.2943e-07
PA14_65410	1	PA14_48780	1.2972e-07
lasR	-1	PA14_25020	1.2981e-07
PA14_07170	1	PA14_15490	1.301e-07
PA14_45890	-1	PA14_50420	1.3011e-07
algW	1	PA14_43430	1.3019e-07
PA14_69620	1	PA14_35050	1.3024e-07
gacS	-1	PA14_64335	1.3031e-07
PA14_65410	1	PA14_61500	1.3049e-07
PA14_68250	-1	PA14_18510	1.3054e-07
PA14_23130	1	PA14_15510	1.3056e-07
PA14_38410	1	PA14_07000	1.3061e-07
PA14_68040	1	PA14_21890	1.3071e-07
PA14_63280	1	exsD	1.3078e-07
PA14_25100	-1	PA14_73240	1.3093e-07
PA14_62490	1	PA14_23070	1.3096e-07
PA14_68040	-1	PA14_02980	1.3098e-07
algW	-1	PA14_43070	1.311e-07
PA14_62530	1	PA14_18970	1.3116e-07
algQ	1	PA14_44210	1.3123e-07
PA14_70420	1	PA14_15500	1.3127e-07
PA14_03360	-1	PA14_08940	1.3132e-07
PA14_03360	-1	PA14_13950	1.3132e-07
PA14_66880	1	PA14_37030	1.3134e-07
PA14_66690	1	PA14_15475	1.314e-07
PA14_62490	1	PA14_23000	1.3157e-07
PA14_65410	-1	PA14_73410	1.3175e-07
PA14_73370	-1	PA14_24510	1.3176e-07
PA14_46840	1	PA14_35490	1.318e-07
PA14_31890	1	PA14_15450	1.3237e-07
PA14_15610	-1	PA14_04100	1.324e-07
PA14_40050	-1	PA14_52210	1.3241e-07
PA14_06330	1	PA14_15520	1.3243e-07
PA14_52900	1	PA14_15475	1.3249e-07
PA14_40040	-1	PA14_23970	1.3261e-07
PA14_62970	1	PA14_02130	1.328e-07
PA14_41240	-1	PA14_36920	1.3281e-07
PA14_52020	1	PA14_15450	1.3285e-07
PA14_51380	1	PA14_09500	1.33e-07
PA14_68040	1	PA14_65050	1.3319e-07
algZ	1	PA14_18470	1.3321e-07
PA14_63920	1	PA14_18430	1.3322e-07
PA14_65320	1	PA14_63250	1.3325e-07
PA14_61680	1	PA14_34490	1.3353e-07
PA14_56370	-1	tpbA	1.3362e-07
PA14_42970	-1	PA14_22320	1.3363e-07
PA14_45930	-1	PA14_48930	1.3376e-07
PA14_51880	1	PA14_19600	1.3385e-07
PA14_51880	-1	PA14_42470	1.3385e-07
PA14_73370	1	PA14_58410	1.3386e-07
PA14_38410	-1	PA14_42390	1.3399e-07
PA14_72400	-1	PA14_30840	1.3409e-07
PA14_32420	-1	PA14_37250	1.3412e-07
PA14_51880	1	PA14_03210	1.3413e-07
PA14_72690	-1	PA14_42670	1.3414e-07
PA14_22730	-1	tpbA	1.3432e-07
gacA	1	PA14_03240	1.3468e-07
PA14_70580	1	PA14_59500	1.3494e-07
PA14_41240	-1	PA14_40750	1.3498e-07
PA14_04390	-1	PA14_26190	1.3498e-07
PA14_65320	-1	PA14_08910	1.3505e-07
PA14_09680	1	PA14_15450	1.3522e-07
PA14_62530	1	bexR	1.3527e-07
PA14_45890	-1	PA14_42290	1.3532e-07
PA14_62530	1	PA14_38590	1.3535e-07
PA14_62530	-1	PA14_02150	1.3535e-07
algR	1	PA14_16200	1.3555e-07
PA14_62490	1	PA14_36590	1.3555e-07
PA14_60870	1	PA14_02130	1.3621e-07
PA14_23670	-1	PA14_23680	1.3624e-07
PA14_11830	-1	PA14_53300	1.3642e-07
PA14_67670	-1	PA14_54790	1.3674e-07
PA14_65410	1	PA14_10490	1.3678e-07
PA14_65410	1	PA14_22840	1.3678e-07
PA14_65410	-1	PA14_61700	1.3678e-07
rhlR	-1	PA14_16530	1.3733e-07
PA14_53820	-1	PA14_73220	1.374e-07
PA14_19340	-1	PA14_04250	1.3754e-07
PA14_49160	1	PA14_02130	1.3757e-07
PA14_30200	-1	PA14_52130	1.3783e-07
PA14_62900	-1	PA14_28895	1.3788e-07
PA14_21880	1	PA14_15475	1.3797e-07
hasR	1	PA14_18480	1.38e-07
PA14_51880	-1	PA14_44060	1.3804e-07
PA14_04780	1	PA14_06740	1.3807e-07
PA14_04780	1	PA14_46960	1.3807e-07
PA14_65410	1	PA14_30620	1.3839e-07
sfnR	1	PA14_59050	1.3869e-07
PA14_62900	-1	PA14_13410	1.3879e-07
PA14_53970	-1	PA14_53920	1.3879e-07
PA14_28940	-1	PA14_49310	1.3886e-07
algR	1	PA14_46140	1.3906e-07
PA14_64470	-1	PA14_08870	1.3939e-07
PA14_63920	-1	PA14_14550	1.3944e-07
PA14_32700	-1	PA14_08240	1.3951e-07
PA14_46840	-1	PA14_48830	1.3957e-07
PA14_61680	1	PA14_55780	1.3996e-07
PA14_72650	-1	PA14_11910	1.4012e-07
PA14_45890	1	PA14_65690	1.4022e-07
gacA	1	PA14_40230	1.4032e-07
gacA	-1	PA14_09160	1.4032e-07
PA14_63280	-1	PA14_21480	1.4046e-07
PA14_04270	-1	PA14_10380	1.4059e-07
PA14_30210	-1	PA14_61680	1.4078e-07
PA14_45890	-1	PA14_62860	1.4082e-07
PA14_61020	1	PA14_07480	1.4088e-07
PA14_04890	-1	PA14_32690	1.4162e-07
PA14_61010	-1	PA14_55760	1.4175e-07
PA14_38410	-1	PA14_07040	1.4199e-07
PA14_59800	1	PA14_24500	1.4225e-07
PA14_66690	-1	PA14_02980	1.4226e-07
PA14_72690	-1	PA14_49020	1.4231e-07
PA14_62530	1	PA14_46970	1.4255e-07
PA14_63920	-1	PA14_19110	1.4257e-07
PA14_38410	-1	PA14_03520	1.4277e-07
PA14_38410	-1	PA14_64960	1.4277e-07
